book_names,book_urls,author_name,avg_rating,no_of_ratings,img_src,my_rating,no_of_pages,image_name
Sea of Tranquility,https://www.goodreads.com/book/show/58446227-sea-of-tranquility,Emily St. John Mandel,4.05,295020,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626710416i/58446227._SX50_.jpg,5.0,259.0,cover_1340.png
White Nights,https://www.goodreads.com/book/show/1772910.White_Nights,Fyodor Dostoevsky,4.07,338831,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450699039i/1772910._SX50_.jpg,4.0,82.0,cover_1341.png
"Tress of the Emerald Sea (Hoid's Travails, #1)",https://www.goodreads.com/book/show/60531406-tress-of-the-emerald-sea,Brandon Sanderson,4.32,281433,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1672574587i/60531406._SY75_.jpg,0.0,443.0,cover_1342.png
My Friends,https://www.goodreads.com/book/show/217163697-my-friends,Fredrik Backman,4.40,310910,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1734625930i/217163697._SY75_.jpg,0.0,448.0,cover_1343.png
"Dead as a Doornail (Sookie Stackhouse, #5)",https://www.goodreads.com/book/show/170210.Dead_as_a_Doornail,Charlaine Harris,4.01,224733,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468562419i/170210._SY75_.jpg,0.0,295.0,cover_1344.png
"King of Scars (King of Scars, #1)",https://www.goodreads.com/book/show/36307634-king-of-scars,Leigh Bardugo,4.15,231708,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525110825i/36307634._SY75_.jpg,0.0,527.0,cover_1345.png
"Finding Cinderella (Hopeless, #2.5)",https://www.goodreads.com/book/show/18631291-finding-cinderella,Colleen Hoover,3.93,209395,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381082896i/18631291._SY75_.jpg,0.0,176.0,cover_1346.png
Home Front,https://www.goodreads.com/book/show/12022079-home-front,Kristin Hannah,4.26,227567,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344319152i/12022079._SY75_.jpg,0.0,390.0,cover_1347.png
"The Ballad of Never After (Once Upon a Broken Heart, #2)",https://www.goodreads.com/book/show/59808071-the-ballad-of-never-after,Stephanie Garber,4.49,473375,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716011416i/59808071._SY75_.jpg,0.0,416.0,cover_1348.png
"Assistant to the Villain (Assistant to the Villain, #1)",https://www.goodreads.com/book/show/123257687-assistant-to-the-villain,Hannah Nicole Maehrer,3.93,334215,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702057336i/123257687._SY75_.jpg,0.0,342.0,cover_1349.png
"Blood Meridian, or, the Evening Redness in the West",https://www.goodreads.com/book/show/394535.Blood_Meridian_or_the_Evening_Redness_in_the_West,Cormac McCarthy,4.15,219100,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701688704i/394535._SY75_.jpg,0.0,351.0,cover_1350.png
The Midnight Feast,https://www.goodreads.com/book/show/199743738-the-midnight-feast,Lucy Foley,3.58,265458,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1713470201i/199743738._SY75_.jpg,0.0,368.0,cover_1351.png
Everyone Here Is Lying,https://www.goodreads.com/book/show/63139946-everyone-here-is-lying,Shari Lapena,3.78,215911,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1685353061i/63139946._SY75_.jpg,0.0,336.0,cover_1352.png
"Drums of Autumn (Outlander, #4)",https://www.goodreads.com/book/show/40909452-drums-of-autumn,Diana Gabaldon,4.36,268815,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536699977i/40909452._SY75_.jpg,0.0,928.0,cover_1353.png
The Power of Now: A Guide to Spiritual Enlightenment,https://www.goodreads.com/book/show/6708.The_Power_of_Now,Eckhart Tolle,4.15,448611,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689947880i/6708._SY75_.jpg,0.0,229.0,cover_1354.png
"Career of Evil (Cormoran Strike, #3)",https://www.goodreads.com/book/show/40611999-career-of-evil,Robert Galbraith,4.22,228684,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529685910i/40611999._SY75_.jpg,0.0,609.0,cover_1355.png
After I Do,https://www.goodreads.com/book/show/18775359-after-i-do,Taylor Jenkins Reid,3.93,295509,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446128207i/18775359._SY75_.jpg,0.0,352.0,cover_1356.png
Does It Hurt?,https://www.goodreads.com/book/show/60034351-does-it-hurt,H.D. Carlton,3.89,261682,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655247714i/60034351._SY75_.jpg,0.0,432.0,cover_1357.png
"Before They Are Hanged (The First Law, #2)",https://www.goodreads.com/book/show/902715.Before_They_Are_Hanged,Joe Abercrombie,4.36,215676,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1737810309i/902715._SY75_.jpg,0.0,441.0,cover_1358.png
"Second Foundation (Foundation, #3)",https://www.goodreads.com/book/show/29580.Second_Foundation,Isaac Asimov,4.28,202417,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1661015922i/29580._SY75_.jpg,0.0,256.0,cover_1359.png
Choke,https://www.goodreads.com/book/show/29059.Choke,Chuck Palahniuk,3.71,220924,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1624579622i/29059._SY75_.jpg,0.0,293.0,cover_1360.png
"The Shadow Rising (The Wheel of Time, #4)",https://www.goodreads.com/book/show/9539.The_Shadow_Rising,Robert Jordan,4.28,260948,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638239837i/9539._SY75_.jpg,0.0,1007.0,cover_1361.png
"Corrupt (Devil's Night, #1)",https://www.goodreads.com/book/show/58124274-corrupt,Penelope Douglas,3.78,424658,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621729447i/58124274._SY75_.jpg,0.0,516.0,cover_1362.png
The Soulmate Equation,https://www.goodreads.com/book/show/58438593-the-soulmate-equation,Christina Lauren,3.99,299136,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635692444i/58438593._SY75_.jpg,0.0,360.0,cover_1363.png
A Room of One’s Own,https://www.goodreads.com/book/show/18521.A_Room_of_One_s_Own,Virginia Woolf,4.22,259463,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883012i/18521._SY75_.jpg,0.0,112.0,cover_1364.png
The Wives,https://www.goodreads.com/book/show/43262893-the-wives,Tarryn Fisher,3.66,236559,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555273893i/43262893._SX50_.jpg,0.0,295.0,cover_1365.png
"Caught Up (Windy City, #3)",https://www.goodreads.com/book/show/199335111-caught-up,Liz Tomforde,4.43,348497,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1696911001i/199335111._SY75_.jpg,0.0,408.0,cover_1366.png
"Cursed Fates (Zodiac Academy, #5)",https://www.goodreads.com/book/show/50391615-cursed-fates,Caroline Peckham,4.31,235039,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578710951i/50391615._SY75_.jpg,0.0,886.0,cover_1367.png
State of Wonder,https://www.goodreads.com/book/show/9118135-state-of-wonder,Ann Patchett,3.90,200998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454428541i/9118135._SY75_.jpg,2.0,353.0,cover_1368.png
Birthday Girl,https://www.goodreads.com/book/show/39555142-birthday-girl,Penelope Douglas,3.92,484318,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523361696i/39555142._SY75_.jpg,0.0,349.0,cover_1369.png
Can't Hurt Me: Master Your Mind and Defy the Odds,https://www.goodreads.com/book/show/41721428-can-t-hurt-me,David Goggins,4.30,311808,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536184191i/41721428._SY75_.jpg,0.0,366.0,cover_1370.png
"The Chase (Briar U, #1)",https://www.goodreads.com/book/show/34851664-the-chase,Elle Kennedy,3.85,268676,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530890863i/34851664._SY75_.jpg,0.0,368.0,cover_1371.png
"Maybe Now (Maybe, #2)",https://www.goodreads.com/book/show/42657538-maybe-now,Colleen Hoover,3.86,209855,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1541746506i/42657538._SY75_.jpg,0.0,414.0,cover_1372.png
The Surrogate Mother,https://www.goodreads.com/book/show/40893132-the-surrogate-mother,Freida McFadden,3.93,294955,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532194658i/40893132._SY75_.jpg,0.0,298.0,cover_1373.png
The Girls,https://www.goodreads.com/book/show/26893819-the-girls,Emma Cline,3.51,242801,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1492065338i/26893819._SY75_.jpg,0.0,355.0,cover_1374.png
All the Missing Girls,https://www.goodreads.com/book/show/23212667-all-the-missing-girls,Megan Miranda,3.70,243509,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452098621i/23212667._SY75_.jpg,0.0,396.0,cover_1375.png
"The Black Echo (Harry Bosch, #1; Harry Bosch Universe, #1)",https://www.goodreads.com/book/show/32508.The_Black_Echo,Michael Connelly,4.14,216097,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265342i/32508._SY75_.jpg,0.0,482.0,cover_1376.png
"Leather & Lark (The Ruinous Love Trilogy, #2)",https://www.goodreads.com/book/show/127611580-leather-lark,Brynne Weaver,4.00,296579,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1737671145i/127611580._SY75_.jpg,0.0,390.0,cover_1377.png
"Lover Eternal (Black Dagger Brotherhood, #2)",https://www.goodreads.com/book/show/35729.Lover_Eternal,J.R. Ward,4.32,202278,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1300845974i/35729._SY75_.jpg,0.0,441.0,cover_1378.png
"Consider Me (Playing For Keeps, #1)",https://www.goodreads.com/book/show/60040033-consider-me,Becka Mack,3.84,224523,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1741487023i/60040033._SY75_.jpg,0.0,462.0,cover_1379.png
"First-Time Caller (Heartstrings, #1)",https://www.goodreads.com/book/show/213243908-first-time-caller,B.K. Borison,3.95,216775,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1718283728i/213243908._SY75_.jpg,0.0,448.0,cover_1380.png
Wish You Were Here,https://www.goodreads.com/book/show/57701764-wish-you-were-here,Jodi Picoult,3.91,289171,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635240584i/57701764._SY75_.jpg,0.0,310.0,cover_1381.png
"The Book Woman of Troublesome Creek (The Book Woman of Troublesome Creek, #1)",https://www.goodreads.com/book/show/40914165-the-book-woman-of-troublesome-creek,Kim Michele Richardson,4.22,262552,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543864778i/40914165._SY75_.jpg,0.0,309.0,cover_1382.png
The Last Time I Lied,https://www.goodreads.com/book/show/36626748-the-last-time-i-lied,Riley Sager,4.01,216210,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511141004i/36626748._SY75_.jpg,0.0,402.0,cover_1383.png
That's Not My Name,https://www.goodreads.com/book/show/123429195-that-s-not-my-name,Megan Lally,4.06,269187,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1717940704i/123429195._SY75_.jpg,0.0,297.0,cover_1384.png
The 7 1/2 Deaths of Evelyn Hardcastle,https://www.goodreads.com/book/show/36337550-the-7-1-2-deaths-of-evelyn-hardcastle,Stuart Turton,3.78,479499,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506896221i/36337550._SY75_.jpg,0.0,432.0,cover_1385.png
The Push,https://www.goodreads.com/book/show/52476830-the-push,Ashley Audrain,4.04,434243,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1609854219i/52476830._SY75_.jpg,0.0,307.0,cover_1386.png
Everything I Know About Love,https://www.goodreads.com/book/show/46041465-everything-i-know-about-love,Dolly Alderton,3.94,498403,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563761980i/46041465._SX50_.jpg,0.0,368.0,cover_1387.png
Where the Forest Meets the Stars,https://www.goodreads.com/book/show/40545956-where-the-forest-meets-the-stars,Glendy Vanderah,4.13,232171,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543428712i/40545956._SY75_.jpg,0.0,332.0,cover_1388.png
"Gathering Blue (The Giver, #2)",https://www.goodreads.com/book/show/12936.Gathering_Blue,Lois Lowry,3.82,208873,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388195391i/12936._SY75_.jpg,0.0,240.0,cover_1389.png
I Who Have Never Known Men,https://www.goodreads.com/book/show/60811826-i-who-have-never-known-men,Jacqueline Harpman,4.11,450241,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649947133i/60811826._SY75_.jpg,4.0,184.0,cover_1390.png
The Extraordinary Life of Sam Hell,https://www.goodreads.com/book/show/35995489-the-extraordinary-life-of-sam-hell,Robert Dugoni,4.44,220049,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510251600i/35995489._SY75_.jpg,0.0,448.0,cover_1391.png
Horse,https://www.goodreads.com/book/show/59109077-horse,Geraldine Brooks,4.24,204279,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1639948376i/59109077._SY75_.jpg,0.0,401.0,cover_1392.png
Firestarter,https://www.goodreads.com/book/show/233667.Firestarter,Stephen King,3.92,246608,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1592553161i/233667._SY75_.jpg,0.0,564.0,cover_1393.png
One Day in December,https://www.goodreads.com/book/show/38255337-one-day-in-december,Josie Silver,3.82,362292,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1701802777i/38255337._SY75_.jpg,0.0,393.0,cover_1394.png
Warbreaker,https://www.goodreads.com/book/show/1268479.Warbreaker,Brandon Sanderson,4.29,278093,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1240256182i/1268479._SY75_.jpg,0.0,688.0,cover_1395.png
"Thunderhead (Arc of a Scythe, #2)",https://www.goodreads.com/book/show/33555224-thunderhead,Neal Shusterman,4.38,234019,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505658534i/33555224._SY75_.jpg,0.0,504.0,cover_1396.png
In the Likely Event,https://www.goodreads.com/book/show/127152907-in-the-likely-event,Rebecca Yarros,4.21,253803,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683338045i/127152907._SY75_.jpg,0.0,348.0,cover_1397.png
Without Merit,https://www.goodreads.com/book/show/33280872-without-merit,Colleen Hoover,3.66,324221,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506608833i/33280872._SY75_.jpg,0.0,384.0,cover_1398.png
"Gone (Gone, #1)",https://www.goodreads.com/book/show/2536134.Gone,Michael Grant,3.87,210246,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357796831i/2536134._SY75_.jpg,0.0,560.0,cover_1399.png
Tom Lake,https://www.goodreads.com/book/show/63241104-tom-lake,Ann Patchett,3.93,493009,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691084837i/63241104._SY75_.jpg,4.0,320.0,cover_1400.png
A New Earth: Awakening to Your Life's Purpose,https://www.goodreads.com/book/show/76334.A_New_Earth,Eckhart Tolle,4.17,219098,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388206232i/76334._SY75_.jpg,0.0,316.0,cover_1401.png
The Dead Romantics,https://www.goodreads.com/book/show/58885776-the-dead-romantics,Ashley Poston,3.91,257948,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649027850i/58885776._SX50_.jpg,0.0,368.0,cover_1402.png
"Powerful (The Powerless Trilogy, #1.5)",https://www.goodreads.com/book/show/203840597-powerful,Lauren Roberts,4.12,296488,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1731714728i/203840597._SY75_.jpg,0.0,272.0,cover_1403.png
"Play Along (Windy City, #4)",https://www.goodreads.com/book/show/199285128-play-along,Liz Tomforde,4.46,296846,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1710337914i/199285128._SY75_.jpg,0.0,384.0,cover_1404.png
"Rewind It Back (Windy City, #5)",https://www.goodreads.com/book/show/216156650-rewind-it-back,Liz Tomforde,4.46,222497,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1738087358i/216156650._SX50_.jpg,0.0,404.0,cover_1405.png
"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",https://www.goodreads.com/book/show/13538873-mr-penumbra-s-24-hour-bookstore,Robin Sloan,3.72,216018,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345089845i/13538873._SY75_.jpg,0.0,288.0,cover_1406.png
The Immortalists,https://www.goodreads.com/book/show/30288282-the-immortalists,Chloe Benjamin,3.71,219950,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493015963i/30288282._SY75_.jpg,0.0,346.0,cover_1407.png
Babel,https://www.goodreads.com/book/show/57945316-babel,R.F. Kuang,4.15,465320,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1677361825i/57945316._SY75_.jpg,0.0,544.0,cover_1408.png
His & Hers,https://www.goodreads.com/book/show/45885495-his-hers,Alice Feeney,4.06,263631,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595773166i/45885495._SY75_.jpg,0.0,304.0,cover_1409.png
"Keeping 13 (Boys of Tommen, #2)",https://www.goodreads.com/book/show/42968173-keeping-13,Chloe Walsh,4.52,422383,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1543350886i/42968173._SX50_.jpg,0.0,938.0,cover_1410.png
"Say You'll Remember Me (Say You'll Remember Me, #1)",https://www.goodreads.com/book/show/216437557-say-you-ll-remember-me,Abby Jimenez,4.01,469706,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1743281317i/216437557._SY75_.jpg,0.0,416.0,cover_1411.png
